"playerId","displayName","Disposals","Kicks","Marks","Handballs","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists"
2020654979,"Aarts, Jake",9.81818181818182,5.45454545454545,2.27272727272727,4.36363636363636,0.878787878787879,0.484848484848485,0,2.42424242424242,0.242424242424242,1.75757575757576,0.484848484848485,2.39393939393939,0.818181818181818,1.27272727272727,0.0303030303030303,4.39393939393939,5.6969696969697,0.121212121212121,0.515151515151515,0.787878787878788,0.363636363636364,0.484848484848485
2018655703,"Abbott, Ryan",9.5,4.5,2.66666666666667,5,0.833333333333333,0.5,22.5,4.5,0.5,0.833333333333333,1.83333333333333,2.83333333333333,0.5,1.83333333333333,0,4.66666666666667,5.66666666666667,0.333333333333333,1.33333333333333,3.5,0,0.166666666666667
2002652211,"Ablett, Gary",27.3515625,15.09375,3.1015625,12.2578125,1.125,0.796875,0,4.5703125,2.0078125,4.796875,5.03125,3.6484375,1.328125,1.390625,0.828125,12.1640625,14.9609375,0.265625,0.5078125,0.9375,0.6875,0.796875
2014651814,"Acres, Blake",17.6263736263736,9.18681318681319,3.78021978021978,8.43956043956044,0.318681318681319,0.252747252747253,0.516483516483517,3.07692307692308,1.41758241758242,2.86813186813187,1.87912087912088,2.42857142857143,0.769230769230769,0.89010989010989,0.043956043956044,6.20879120879121,11.8241758241758,0.274725274725275,0.384615384615385,1.23076923076923,0.43956043956044,0.461538461538462
2007653719,"Adams, Leigh",17.4,8.32727272727273,3.12727272727273,9.07272727272727,0.618181818181818,0.6,0.0181818181818182,3.14545454545455,0.636363636363636,2.76363636363636,1.98181818181818,1.61818181818182,0.6,0.6,0.0909090909090909,6.52727272727273,10.5272727272727,0.109090909090909,0.472727272727273,1.23636363636364,0.0363636363636364,0.618181818181818
2016652575,"Adams, Marcus",14.2884615384615,8.84615384615385,5.75,5.44230769230769,0.0576923076923077,0.0961538461538462,0.0576923076923077,2,3.11538461538462,1.19230769230769,0.115384615384615,2.30769230769231,0.730769230769231,0.846153846153846,0.0384615384615385,5.71153846153846,8.42307692307692,1.34615384615385,0.0961538461538462,6,0.0192307692307692,0.0384615384615385
2012656391,"Adams, Taylor",25.3945578231293,13.6938775510204,3.93877551020408,11.7006802721088,0.374149659863946,0.272108843537415,0,5.00680272108844,1.51020408163265,3.71428571428571,5.26530612244898,3.93197278911565,1.3469387755102,1.29251700680272,0.333333333333333,11.0612244897959,14.3877551020408,0.149659863945578,0.26530612244898,1.19727891156463,0.380952380952381,0.503401360544218
2004652814,"Adcock, Jed",17.144578313253,10.578313253012,4.19277108433735,6.56626506024096,0.289156626506024,0.192771084337349,0.0120481927710843,3.44578313253012,2.98795180722892,2.91566265060241,0.831325301204819,1.62650602409639,1.14457831325301,0.674698795180723,0,4.68674698795181,11.3493975903614,0.144578313253012,0.240963855421687,2.2289156626506,0.289156626506024,0.518072289156627
2006658504,"Addison, Dylan",12.1333333333333,6.53333333333333,4.43333333333333,5.6,0.533333333333333,0.6,0,2.46666666666667,0.8,1.3,0.4,1.83333333333333,0.733333333333333,0.866666666666667,0,5.16666666666667,7.33333333333333,0.966666666666667,0.833333333333333,2.16666666666667,0.133333333333333,0.0666666666666667
2015654090,"Ah Chee, Brendon",12.1923076923077,5.80769230769231,2.76923076923077,6.38461538461539,0.5,0.403846153846154,0.192307692307692,2.69230769230769,0.557692307692308,1.96153846153846,1.36538461538462,1.82692307692308,0.634615384615385,0.480769230769231,0.0769230769230769,6.46153846153846,6.25,0.596153846153846,0.596153846153846,1.34615384615385,0.0576923076923077,0.538461538461538
2016654616,"Ah Chee, Callum",11.8860759493671,6.51898734177215,2.79746835443038,5.36708860759494,0.392405063291139,0.253164556962025,0,2.83544303797468,0.987341772151899,1.92405063291139,0.721518987341772,2.31645569620253,0.645569620253165,0.89873417721519,0,5.20253164556962,6.88607594936709,0.30379746835443,0.443037974683544,1.45569620253165,0.0379746835443038,0.329113924050633
2018651635,"Ahern, Paul",16.4285714285714,9.04761904761905,2.0952380952381,7.38095238095238,0.238095238095238,0.333333333333333,0,1.66666666666667,1.80952380952381,2.9047619047619,1.66666666666667,2.57142857142857,0.428571428571429,0.523809523809524,0,6.95238095238095,9.33333333333333,0.19047619047619,0.238095238095238,0.857142857142857,0.380952380952381,0.476190476190476
2017651121,"Ainsworth, Ben",14.4705882352941,8.92647058823529,3.94117647058824,5.54411764705882,0.676470588235294,0.794117647058823,0,2.38235294117647,0.558823529411765,2.76470588235294,1.05882352941176,2.48529411764706,0.897058823529412,0.720588235294118,0.0294117647058824,5.44117647058824,9.14705882352941,0.279411764705882,0.720588235294118,0.764705882352941,0.176470588235294,0.558823529411765
2018658021,"Ainsworth, Brayden",8.53846153846154,4.92307692307692,2.69230769230769,3.61538461538462,0.230769230769231,0,0,1.84615384615385,0.692307692307692,0.923076923076923,0.692307692307692,1.53846153846154,0.307692307692308,0.769230769230769,0,3.53846153846154,5.69230769230769,0.0769230769230769,0.0769230769230769,1.38461538461538,0,0.153846153846154
2014659159,"Aish, James",16.9821428571429,9.5,3.84821428571429,7.48214285714286,0.214285714285714,0.223214285714286,0,2.69642857142857,1.83035714285714,2.4375,1.4375,2.03571428571429,0.741071428571429,0.428571428571429,0.00892857142857143,5.33035714285714,11.4910714285714,0.294642857142857,0.267857142857143,1.34821428571429,0.116071428571429,0.285714285714286
